-8.113516960293054581e-04
7.052347529679536819e-03
3.253381326794624329e-02
5.578723922371864319e-02
7.523520290851593018e-02
9.528661519289016724e-02
1.108562871813774109e-01
1.271707564592361450e-01
1.404503732919692993e-01
1.518500298261642456e-01
1.629575639963150024e-01
1.705613285303115845e-01
1.790134757757186890e-01
1.843545585870742798e-01
1.889919042587280273e-01
1.925178319215774536e-01
1.936620324850082397e-01
1.954369395971298218e-01
1.945392191410064697e-01
1.934506297111511230e-01
1.908687800168991089e-01
1.871552467346191406e-01
1.833190321922302246e-01
1.773430556058883667e-01
1.713721007108688354e-01
1.641592979431152344e-01
1.564187705516815186e-01
1.480932831764221191e-01
1.383931338787078857e-01
1.289484649896621704e-01
1.180528253316879272e-01
1.071170046925544739e-01
9.539128094911575317e-02
8.300830423831939697e-02
7.049696892499923706e-02
5.713029950857162476e-02
4.357521608471870422e-02
2.992150746285915375e-02
1.584608294069766998e-02
1.440576976165175438e-03
-1.355502381920814514e-02
-2.868846803903579712e-02
-4.361739382147789001e-02
-5.877881497144699097e-02
-7.443568855524063110e-02
-8.999264985322952271e-02
-1.056406497955322266e-01
-1.212138906121253967e-01
-1.372347474098205566e-01
-1.533513814210891724e-01
-1.689868122339248657e-01
-1.850723773241043091e-01
-2.005736082792282104e-01
-2.164669185876846313e-01
-2.318416684865951538e-01
-2.473366260528564453e-01
-2.631719112396240234e-01
-2.779826223850250244e-01
-2.932339906692504883e-01
-3.076821863651275635e-01
-3.227739334106445312e-01
-3.376764953136444092e-01
-3.517533242702484131e-01
-3.661012947559356689e-01
-3.796538114547729492e-01
-3.941016197204589844e-01
-4.074912071228027344e-01
-4.204765558242797852e-01
-4.335465729236602783e-01
-4.455032944679260254e-01
-4.578101038932800293e-01
-4.692953228950500488e-01
-4.815913438796997070e-01
-4.932713508605957031e-01
-5.038875937461853027e-01
-5.154011249542236328e-01
-5.253216624259948730e-01
-5.356757640838623047e-01
-5.456228852272033691e-01
-5.551437139511108398e-01
-5.650116801261901855e-01
-5.731783509254455566e-01
-5.823305249214172363e-01
-5.905184745788574219e-01
-5.983234047889709473e-01
-6.061692833900451660e-01
-6.123763918876647949e-01
-6.193668246269226074e-01
-6.249799728393554688e-01
-6.314778327941894531e-01
-6.369540691375732422e-01
-6.413454413414001465e-01
-6.463636755943298340e-01
-6.503072977066040039e-01
-6.549561619758605957e-01
-6.586058735847473145e-01
-6.615813970565795898e-01
-6.657570600509643555e-01
-6.684536337852478027e-01
-6.713711619377136230e-01
